Date,Global,LATINO,REP DOM,Argentina,Bolivia,Brasil,Chile,Colombia,Costa Rica,Ecuador,El Salvador,Guatemala,Honduras,México,Paraguay,Perú,Panamá,Uruguay,Venezuela
2017-02-15,3.33012,3.70964,3.49995,4.48207,0.51921,2.71,1.27449,1.97558,3.88512,6.12758,5.70037,2.00486,3.03602,2.83422,2.6025,1.48468,1.52666,2.15332,20.79034
2017-02-16,3.37188,3.76192,3.5165,4.5912,0.57329,2.78282,1.28178,2.00524,3.92259,6.09348,5.80387,2.08588,3.10421,2.884,2.62948,1.53698,1.58342,2.20821,20.94994
2017-02-17,3.4018,3.79484,3.54359,4.60065,0.57688,2.80606,1.30913,2.02229,3.94127,6.17425,5.82117,2.14041,3.15029,2.89653,2.64074,1.55422,1.60275,2.22843,21.43982
2017-02-21,3.36837,3.74747,3.53617,4.5576,0.60416,2.77898,1.28468,1.99129,3.95502,5.92452,5.84706,2.15977,3.14518,2.82881,2.63232,1.5369,1.57878,2.22935,20.84634
2017-02-22,3.33596,3.71208,3.51586,4.56322,0.57503,2.76847,1.25573,1.99159,3.9284,5.67954,5.79049,2.21955,3.14989,2.77115,2.6154,1.54037,1.56203,2.21501,20.48335
2017-02-23,3.33179,3.70332,3.52548,4.57995,0.62412,2.72743,1.24054,1.99008,3.95586,5.77572,5.78206,2.22818,3.1835,2.73828,2.64642,1.54837,1.5725,2.24209,20.15997
2017-02-24,3.37369,3.7603,3.58733,4.65506,0.66458,2.77697,1.27158,2.057,4.01108,5.95689,5.82879,2.30092,3.23124,2.75367,2.68731,1.57847,1.63722,2.30499,20.44443
2017-02-27,3.33276,3.7219,3.49997,4.6942,0.5892,2.7667,1.25181,2.04482,3.96168,5.76268,5.72877,2.17255,3.18862,2.72488,2.64674,1.51518,1.60536,2.26868,20.42412
2017-02-28,3.33903,3.71982,3.41074,4.58421,0.58427,2.79735,1.29689,2.02468,3.96964,5.71941,5.66401,2.14699,3.47165,2.74558,2.66734,1.51816,1.61899,2.26752,20.5045
2017-03-01,3.27395,3.63483,3.32649,4.46322,0.46992,2.69229,1.26119,1.95295,3.89036,5.73455,5.53715,2.05218,3.38632,2.67893,2.5774,1.43723,1.53528,2.18587,20.16636
2017-03-02,3.26444,3.63361,3.35128,4.44125,0.43127,2.72248,1.26561,1.95708,3.91095,5.79831,5.44948,2.02482,3.39199,2.66197,2.57466,1.42543,1.53245,2.17623,20.1904
2017-03-03,3.25597,3.60869,3.3524,4.37583,0.44696,2.66836,1.27013,1.94333,3.94917,5.77634,5.39789,2.02524,3.4039,2.59789,2.59367,1.42913,1.53177,2.15674,20.09817
2017-03-06,3.24227,3.59009,3.29515,4.39055,0.42786,2.67277,1.2709,1.92402,3.93127,5.75012,5.21034,1.99256,3.39036,2.58167,2.5864,1.41008,1.52816,2.14627,20.05003
2017-03-07,3.21646,3.56421,3.29258,4.34161,0.44751,2.67214,1.2768,1.93868,3.91504,5.70411,5.12988,1.97464,3.37691,2.56127,2.56582,1.39122,1.51994,2.12469,19.92311
2017-03-08,3.27002,3.65348,3.40423,4.44719,0.42003,2.80207,1.32144,2.03811,3.9595,5.90064,5.28216,1.9775,3.42385,2.62454,2.55315,1.41096,1.54547,2.15187,20.50317
2017-03-09,3.3239,3.69707,3.46539,4.48249,0.38232,2.82162,1.34561,2.07825,3.96455,6.05263,5.25855,1.97995,3.44039,2.69294,2.54811,1.42628,1.55088,2.15531,20.84581
2017-03-10,3.32052,3.6663,3.44407,4.44119,0.4491,2.73961,1.34356,2.00474,3.9734,6.0278,5.26483,2.01274,3.54808,2.66953,2.5892,1.40833,1.54163,2.1523,20.67035
2017-03-13,3.29909,3.67667,3.4146,4.49075,0.47496,2.7801,1.34977,2.00976,3.94363,5.98889,5.29542,1.98249,3.53897,2.68573,2.55895,1.40715,1.54484,2.13819,20.76758
2017-03-14,3.37272,3.74897,3.48364,4.55454,0.78585,2.83171,1.35812,2.09073,3.9918,6.10013,5.33162,2.00831,3.55147,2.75604,2.6201,1.43418,1.57741,2.16712,21.56917
2017-03-15,3.38525,3.7155,3.42258,4.44418,0.89683,2.76597,1.37112,2.05468,3.98717,6.09171,5.34744,2.06764,3.60309,2.72612,2.6718,1.39759,1.56878,2.17316,21.39033
2017-03-16,3.29518,3.64732,3.32841,4.40784,0.87483,2.68646,1.34445,1.96459,3.92933,5.90258,5.22089,1.99749,3.51544,2.64807,2.56417,1.34943,1.54343,2.12485,21.32884
2017-03-17,3.28633,3.62923,3.31746,4.35581,0.8978,2.66828,1.34716,1.91725,3.91325,5.87328,5.13854,1.98775,3.48721,2.65051,2.53893,1.35735,1.52007,2.15213,21.24216
2017-03-20,3.29209,3.64589,3.31984,4.35742,0.91763,2.64267,1.34524,1.92333,3.91419,6.04744,5.12916,2.00961,3.53363,2.65915,2.56113,1.37503,1.54523,2.15719,21.48889
2017-03-21,3.30544,3.67154,3.3264,4.4476,0.95056,2.71407,1.32993,1.9464,3.90767,6.23755,5.12952,2.00925,3.50439,2.68421,2.56631,1.41004,1.55047,2.16757,21.80772
2017-03-22,3.33871,3.72033,3.34948,4.49794,1.00543,2.73993,1.33813,1.98463,3.94016,6.64623,5.17192,2.04552,3.5143,2.71075,2.53396,1.4421,1.58152,2.20064,21.78976
2017-03-23,3.30405,3.66985,3.29715,4.48378,1.00652,2.72916,1.33218,1.93605,3.90488,6.66066,5.1619,2.02694,3.46228,2.66235,2.50652,1.41777,1.55519,2.15108,21.44712
2017-03-24,3.29067,3.6565,3.28147,4.46193,1.02842,2.72163,1.33651,1.89065,3.85018,6.62433,5.26672,2.03877,3.4703,2.5997,2.45949,1.40531,1.54854,2.14891,21.38254
2017-03-27,3.30031,3.67216,3.29595,4.52448,1.02597,2.73541,1.35064,1.86413,3.85592,6.5512,5.36323,2.05989,3.46498,2.5823,2.44701,1.42225,1.55302,2.15297,21.8122
2017-03-28,3.24035,3.62885,3.24456,4.47533,0.98325,2.70765,1.32882,1.82563,3.79441,6.45671,5.37177,2.00126,3.40655,2.50852,2.39655,1.38946,1.48146,2.08436,22.1021
2017-03-29,3.28664,3.64324,3.25926,4.4311,1.00715,2.70427,1.32074,1.84485,3.79972,6.54777,5.45775,2.00854,3.41608,2.49848,2.41524,1.42078,1.51282,2.08779,22.38076
2017-03-30,3.25229,3.63874,3.24846,4.4034,0.98696,2.67855,1.31459,1.88442,3.76568,6.58298,5.46788,1.95017,3.37963,2.50921,2.40495,1.40165,1.51605,2.10179,22.22042
2017-03-31,3.31482,3.71553,3.3293,4.42305,1.01661,2.64398,1.32592,1.9214,3.8172,6.66282,5.53254,2.00448,3.43714,2.55062,2.40908,1.46045,1.56166,2.09383,23.76798
2017-04-03,3.34784,3.75643,3.40143,4.44683,1.09252,2.65207,1.33178,1.96436,3.86905,6.99831,5.54268,2.05365,3.44353,2.59514,2.44872,1.48633,1.60393,2.13485,23.7086
2017-04-04,3.3388,3.75093,3.37908,4.36826,1.0898,2.6152,1.34566,1.94704,3.83867,7.09576,5.49423,1.973,3.42435,2.5921,2.43738,1.4626,1.58101,2.10466,24.35737
2017-04-05,3.32197,3.72569,3.34004,4.28753,1.13115,2.5949,1.34072,1.94163,3.79856,7.06768,5.38443,1.96975,3.40052,2.591,2.41456,1.46949,1.54847,2.09175,24.08959
2017-04-06,3.31619,3.71471,3.31662,4.29701,1.13501,2.64489,1.3491,1.95691,3.75332,7.11083,5.44156,1.93095,3.40661,2.60245,2.43052,1.47925,1.55926,2.09115,23.19045
2017-04-07,3.2691,3.66842,3.26963,4.26935,1.12498,2.65121,1.32565,1.93951,3.7092,7.04329,5.53446,1.89016,3.29894,2.58466,2.40241,1.46008,1.54805,2.06207,22.14409
2017-04-10,3.30401,3.68822,3.27146,4.26202,1.19397,2.62365,1.33209,1.96719,3.70337,7.0444,5.88225,1.90302,3.26812,2.59243,2.40598,1.46276,1.53815,2.06061,22.51486
2017-04-11,3.34987,3.73487,3.27211,4.29127,1.30028,2.67334,1.34916,2.01105,3.7397,7.0811,5.98539,1.95742,3.33054,2.63378,2.46629,1.51596,1.58941,2.10195,22.7878
2017-04-12,3.33659,3.71789,3.28232,4.3389,1.36584,2.66761,1.34573,2.00955,3.75301,7.1072,6.05371,1.96435,3.33819,2.60807,2.47025,1.50192,1.59109,2.09784,22.07679
2017-04-13,3.34604,3.72203,3.2874,4.32874,1.4349,2.67867,1.36687,2.01208,3.76411,7.15839,6.10912,1.99518,3.35887,2.58891,2.49778,1.54079,1.61456,2.09387,21.89504
2017-04-17,3.3262,3.69441,3.23295,4.28622,1.42355,2.6626,1.38432,1.98437,3.70386,7.15415,6.00406,1.98991,3.30277,2.57816,2.49722,1.53311,1.60419,2.08369,21.56203
2017-04-18,3.38783,3.75465,3.30764,4.30722,1.65834,2.71905,1.4231,2.03354,3.78263,7.25517,5.97518,2.0658,3.3901,2.64926,2.57669,1.58574,1.66413,2.11671,21.91067
2017-04-19,3.35006,3.73038,3.26735,4.23465,1.60401,2.69617,1.4028,1.98389,3.75165,7.28677,5.94524,2.01794,3.36763,2.62078,2.52965,1.55424,1.59446,2.08663,22.41705
2017-04-20,3.33415,3.72675,3.26824,4.16614,1.57258,2.70741,1.39752,1.9816,3.78274,7.3285,5.92806,1.99438,3.3686,2.62964,2.53184,1.53529,1.60158,2.09327,22.4096
2017-04-21,3.32431,3.71567,3.26901,4.14551,1.58787,2.68454,1.40582,1.95229,3.77534,7.30417,6.01536,2.00559,3.38103,2.59963,2.52761,1.52623,1.59679,2.0947,22.37289
2017-04-24,3.26382,3.63546,3.18909,4.04324,1.67385,2.59692,1.37937,1.9152,3.74342,7.22343,5.62098,1.95792,3.31811,2.55042,2.46693,1.46499,1.53357,2.03321,21.88868
2017-04-25,3.22013,3.58854,3.12012,3.97999,1.61108,2.58466,1.36194,1.90425,3.69244,6.97079,5.60831,1.88553,3.25592,2.5373,2.42544,1.42669,1.46902,2.00566,21.47842
2017-04-26,3.24726,3.62565,3.14757,4.07567,1.61475,2.63241,1.36408,1.93889,3.70138,6.79546,5.68429,1.90155,3.27101,2.5964,2.43987,1.44394,1.50082,2.05249,21.53618
2017-04-27,3.25388,3.6391,3.17012,4.0804,1.63563,2.6002,1.36762,1.94665,3.7061,6.88909,5.90339,1.92323,3.25684,2.59853,2.45701,1.44588,1.50858,2.03828,21.69823
2017-04-28,3.21497,3.60233,3.18086,4.04917,2.1205,2.58752,1.36344,1.94632,3.73021,6.66745,5.8779,1.91362,3.2306,2.5413,2.41307,1.44013,1.49555,2.03848,21.50974
2017-05-01,3.18317,3.57294,3.14409,4.01115,2.10483,2.56895,1.34613,1.91014,3.68301,6.63312,5.82811,1.86051,3.19375,2.50995,2.36284,1.40825,1.46398,2.01471,21.50677
2017-05-02,3.19399,3.58035,3.16742,3.95283,2.13677,2.55612,1.35482,1.91151,3.69494,6.6311,5.81429,1.89185,3.20828,2.50723,2.3692,1.42814,1.47697,2.02248,21.87399
2017-05-03,3.16803,3.55814,3.1468,3.94761,2.08642,2.52446,1.34168,1.89809,3.66008,6.58762,5.74061,1.82556,3.13063,2.47212,2.33804,1.40128,1.44967,2.00579,22.27648
2017-05-04,3.18818,3.59098,3.12527,3.95912,2.10211,2.5905,1.3409,1.94221,3.65289,6.75142,5.74479,1.8262,3.11646,2.49829,2.30129,1.39738,1.4642,2.03519,22.77648
2017-05-05,3.21016,3.59994,3.13208,3.98463,2.09329,2.56713,1.33565,1.95347,3.64725,6.742,5.77704,1.81399,3.12093,2.49059,2.30388,1.40625,1.45525,2.03648,23.17342
2017-05-08,3.18306,3.5851,3.11331,3.9819,2.08002,2.56697,1.32375,1.93884,3.6349,6.6524,5.78178,1.80968,3.08154,2.47027,2.2806,1.37665,1.43532,2.02309,23.20372
2017-05-09,3.18035,3.59165,3.14107,4.01784,2.04108,2.58848,1.30245,1.94437,3.6398,6.70792,5.73465,1.82657,3.07816,2.47162,2.26891,1.3771,1.44392,2.02665,23.14485
2017-05-10,3.14958,3.55112,3.15077,3.94675,2.07118,2.52683,1.29815,1.90658,3.65897,6.60651,5.68599,1.81794,3.06137,2.43477,2.25609,1.35977,1.44317,1.97898,22.759
2017-05-11,3.15178,3.54383,3.1592,3.95909,2.15712,2.50256,1.30263,1.89531,3.68231,6.56524,5.64791,1.83327,3.06016,2.42562,2.25902,1.35191,1.43332,1.99659,22.55668
2017-05-12,3.18562,3.57054,3.21028,3.97449,2.22489,2.51681,1.31779,1.92666,3.71169,6.63491,5.6571,1.89885,3.13731,2.43977,2.30677,1.38923,1.49823,2.01025,22.46496
2017-05-15,3.15254,3.52987,3.15774,3.91065,2.22257,2.48522,1.31281,1.89717,3.67891,6.46037,5.63125,1.89061,3.10813,2.41046,2.26769,1.38589,1.48106,1.98654,22.0569
2017-05-16,3.15994,3.54664,3.16058,3.94656,2.26979,2.46958,1.29896,1.88887,3.67712,6.5628,5.6762,1.90611,3.10935,2.40815,2.25901,1.38517,1.48853,2.00723,22.5603
2017-05-17,3.25423,3.63674,3.24969,4.10206,2.36014,2.55518,1.35123,1.97638,3.76879,6.71183,5.75807,2.0402,3.19478,2.50404,2.34924,1.47185,1.57509,2.0745,22.54057
2017-05-18,3.30898,3.71464,3.35242,4.22341,2.47622,2.97182,1.37507,2.0086,3.8404,6.74828,5.8484,2.10602,3.31511,2.52329,2.44009,1.47949,1.59245,2.08236,22.61082
2017-05-19,3.26992,3.67663,3.33492,4.12654,2.49607,2.80264,1.35889,1.98341,3.82537,6.70769,5.80441,2.08289,3.25838,2.50534,2.43661,1.47011,1.58353,2.10268,22.51496
2017-05-22,3.25359,3.6772,3.32471,4.16699,2.47855,2.86229,1.33974,1.96487,3.80113,6.69419,5.78646,2.0407,3.22226,2.50125,2.40681,1.47042,1.57229,2.08869,22.64729
2017-05-23,3.20421,3.62685,3.29215,4.10584,2.39451,2.78647,1.3104,1.9335,3.7395,6.63243,5.76777,2.02897,3.17842,2.4647,2.35867,1.40977,1.5269,2.05016,22.40623
2017-05-24,3.20224,3.60711,3.30902,4.05286,2.38324,2.78364,1.32079,1.92881,3.72705,6.50306,5.78189,2.03055,3.19731,2.46062,2.36434,1.37481,1.52647,2.05979,22.01718
2017-05-25,3.20463,3.61761,3.27342,4.09864,2.29506,2.81867,1.31832,1.95681,3.69718,6.57768,5.76539,2.0248,3.20243,2.47284,2.34945,1.4083,1.52916,2.05844,22.04715
2017-05-26,3.19309,3.60273,3.23036,4.08306,2.20832,2.80191,1.31442,1.98187,3.68839,6.57899,5.71842,2.01905,3.19436,2.46962,2.33549,1.39822,1.51859,2.04851,21.88958
2017-05-30,3.21672,3.62136,3.2557,4.06343,2.21617,2.81221,1.32364,1.99148,3.69553,6.75346,5.7388,2.04922,3.21943,2.50621,2.36174,1.43704,1.53907,2.06305,21.75947
2017-05-31,3.22636,3.66377,3.26937,4.07273,2.21374,2.82267,1.3386,2.02808,3.70236,6.94153,5.77653,2.07465,3.23251,2.5537,2.35906,1.44964,1.57121,2.05201,22.28465
2017-06-01,3.20842,3.64594,3.2577,4.02292,2.18332,2.8172,1.32787,2.01448,3.69906,6.89267,5.76624,2.07951,3.23274,2.5595,2.33116,1.43532,1.56031,2.00181,22.22293
2017-06-02,3.22739,3.65099,3.28498,3.98103,2.22361,2.8137,1.34806,2.01398,3.72649,6.95381,5.82116,2.11647,3.25089,2.59736,2.36579,1.43549,1.55499,1.99687,22.07317
2017-06-05,3.1749,3.60489,3.23207,3.96635,2.18397,2.81172,1.33619,1.95365,3.70592,6.93797,5.78475,2.07288,3.18332,2.49206,2.32864,1.38737,1.51636,1.93494,22.13048
2017-06-06,3.18985,3.60612,3.21592,3.95257,2.16802,2.82631,1.34255,1.94272,3.70775,6.90327,5.80764,2.08314,3.17728,2.46958,2.33615,1.39131,1.47346,1.91199,22.71889
2017-06-07,3.17975,3.60623,3.15858,3.95781,2.10023,2.85098,1.31885,1.88118,3.66856,6.92502,5.77551,2.03596,3.15391,2.42962,2.26961,1.35929,1.43906,1.89044,24.00786
2017-06-08,3.18507,3.58811,3.10674,3.9465,2.09154,2.83097,1.31432,1.90275,3.65161,6.97948,5.73003,1.99828,3.0731,2.43775,2.24549,1.36711,1.44722,1.89787,23.60172
2017-06-09,3.18241,3.59254,3.08969,3.97042,2.11706,2.82409,1.3025,1.87112,3.64808,7.02675,5.64725,1.97463,3.04687,2.42766,2.22657,1.37432,1.4538,1.91026,23.78171
2017-06-12,3.18027,3.59986,3.06635,3.99239,2.11296,2.82831,1.29748,1.84661,3.6598,6.95975,5.53399,1.95949,3.01986,2.42507,2.20865,1.37055,1.44787,1.92146,24.45206
2017-06-13,3.18526,3.60208,3.10334,3.96244,2.14181,2.79856,1.30018,1.827,3.68536,6.9803,5.52101,1.95436,3.00436,2.42702,2.20863,1.36102,1.45446,1.92149,24.80385
2017-06-14,3.21574,3.62771,3.1069,3.98563,2.24527,2.79402,1.30863,1.86262,3.7305,7.01567,5.53204,2.00366,3.04583,2.44308,2.23454,1.42238,1.50065,1.95079,24.87143
2017-06-15,3.22725,3.64678,3.13998,4.03962,2.20583,2.82739,1.31178,1.91269,3.72787,6.99988,5.48974,1.99781,3.05071,2.46768,2.18135,1.43151,1.50739,1.96073,25.235
2017-06-16,3.24616,3.67349,3.16633,4.06574,2.19789,2.83541,1.31554,1.9486,3.75565,7.14403,5.52756,2.00787,3.05127,2.48317,2.1994,1.44549,1.51162,1.94722,25.37298
2017-06-19,3.22717,3.65868,3.15175,4.1125,2.18194,2.84926,1.29954,1.97371,3.6875,7.13497,5.48985,1.96914,3.02236,2.47499,2.18301,1.4218,1.50416,1.92032,25.04148
2017-06-20,3.31489,3.75038,3.23572,4.2565,2.20908,2.93821,1.3212,2.06918,3.75194,7.36082,5.56236,2.03533,3.08881,2.58184,2.26471,1.4829,1.57248,1.99091,25.34587
2017-06-21,3.33541,3.7832,3.27767,4.30952,2.19456,2.97168,1.32997,2.09484,3.76801,7.5028,5.60037,2.0739,3.1285,2.62725,2.31954,1.50462,1.59332,2.01628,25.47606
2017-06-22,3.34759,3.77961,3.31702,4.23462,2.19614,2.93823,1.32766,2.06628,3.79715,7.5305,5.64947,2.09134,3.17993,2.62202,2.33161,1.51086,1.58817,2.01623,25.39762
2017-06-23,3.32801,3.76405,3.32863,4.18915,2.2106,2.90217,1.32984,2.01804,3.80041,7.45854,5.64484,2.09044,3.20835,2.61482,2.33692,1.50979,1.58474,2.01174,25.30456
2017-06-26,3.3049,3.73018,3.28665,4.13807,2.20375,2.86169,1.32583,2.00561,3.76571,7.31494,5.62738,2.07539,3.21336,2.58268,2.32627,1.49641,1.55986,1.98165,25.17054
2017-06-27,3.26714,3.70938,3.25653,4.21011,2.15697,2.92836,1.29387,2.00346,3.72288,7.05121,5.60458,2.0327,3.23768,2.5517,2.29721,1.46025,1.53736,1.96298,24.86947
2017-06-28,3.27643,3.69813,3.24863,4.23971,2.15417,2.85258,1.28502,1.99052,3.72139,7.05629,5.62496,2.01937,3.2373,2.54949,2.28604,1.45582,1.53151,1.93211,24.70387
2017-06-29,3.28023,3.7247,3.24242,4.35294,2.14912,2.88483,1.29397,2.01618,3.72286,7.05455,5.64382,2.00761,3.24882,2.57815,2.28005,1.48502,1.55232,1.96164,24.57357
2017-06-30,3.28241,3.71184,3.21339,4.31652,2.10807,2.83731,1.31847,1.99909,3.6754,7.06493,5.60761,2.00277,3.20158,2.54684,2.25163,1.45089,1.55465,1.92676,24.641
2017-07-03,3.25719,3.67678,3.17098,4.30443,2.05392,2.80845,1.29701,1.9672,3.64127,6.99519,5.55012,1.94864,3.14853,2.51504,2.2063,1.4159,1.5203,1.89622,24.60416
2017-07-05,3.30742,3.71922,3.1995,4.35787,2.09714,2.85927,1.29821,2.02187,3.68553,7.08358,5.67405,1.99896,3.1997,2.5568,2.24612,1.43462,1.53576,1.91872,24.76398
2017-07-06,3.34021,3.75854,3.24047,4.45353,2.08813,2.90841,1.30657,2.06792,3.6987,7.15181,5.75483,2.02315,3.24381,2.5751,2.24278,1.44747,1.54455,1.92713,24.99442
2017-07-07,3.34098,3.74732,3.23274,4.4268,2.07372,2.8733,1.31527,2.05744,3.70003,7.15827,5.83187,1.99834,3.19803,2.53962,2.22333,1.4352,1.51487,1.90803,25.06852
2017-07-10,3.30225,3.70898,3.22869,4.35036,2.10344,2.81353,1.31745,2.03828,3.72183,7.17422,5.78336,2.02573,3.22377,2.50925,2.21223,1.43272,1.49843,1.87653,24.29256
2017-07-11,3.31281,3.71354,3.22594,4.32848,2.10187,2.78132,1.30923,2.0133,3.73989,7.12803,5.82023,2.05417,3.25269,2.53788,2.20223,1.43499,1.48784,1.86986,24.71457
2017-07-12,3.28465,3.69466,3.23531,4.30364,2.12882,2.73883,1.32089,2.0171,3.74121,6.92421,5.73955,2.03929,3.22649,2.52802,2.19827,1.43834,1.47436,1.85072,24.73506
2017-07-13,3.26284,3.6744,3.18631,4.29309,2.10523,2.73351,1.31601,2.02722,3.72093,6.80314,5.65239,2.01317,3.20329,2.52754,2.1767,1.41163,1.46914,1.84108,24.52014
2017-07-14,3.26292,3.6678,3.16194,4.26232,2.07699,2.70013,1.3417,2.03727,3.70561,6.77787,5.58877,2.03168,3.47017,2.52345,2.14153,1.4167,1.46187,1.83949,24.65711
2017-07-17,3.25827,3.65885,3.15148,4.25416,2.1167,2.69502,1.34249,2.03842,3.7374,6.73746,5.45367,2.0347,3.23005,2.5136,2.12434,1.41627,1.45952,1.84294,24.6548
2017-07-18,3.26745,3.66735,3.15622,4.34823,2.16211,2.69265,1.34289,2.03047,3.75777,6.71768,5.38381,2.08228,3.22412,2.50433,2.14802,1.42207,1.49193,1.86852,24.65443
2017-07-19,3.24559,3.65654,3.13962,4.35679,2.15873,2.67843,1.33843,2.00802,3.75431,6.71936,5.33369,2.0457,3.16216,2.4678,2.13784,1.41301,1.45337,1.8556,25.09922
2017-07-20,3.25242,3.66743,3.12382,4.36669,2.16411,2.631,1.3254,1.9835,3.73648,6.72894,5.3393,2.04371,2.98644,2.43215,2.17645,1.40639,1.43969,1.83417,26.74333
2017-07-21,3.2552,3.67708,3.10705,4.39526,2.18782,2.60276,1.33713,1.97688,3.72309,6.81178,5.27633,2.07857,2.99436,2.43889,2.20634,1.41856,1.46133,1.84289,27.04967
2017-07-24,3.28781,3.72324,3.0442,4.44248,2.18872,2.65633,1.31574,2.01203,3.69787,6.84131,5.30761,2.04185,3.00187,2.45972,2.17994,1.41018,1.46172,1.83801,29.17876
2017-07-25,3.24401,3.67296,3.01341,4.42017,2.13423,2.6628,1.29378,1.97167,3.64992,6.72927,5.34634,1.99619,2.97179,2.42922,2.15249,1.38718,1.43455,1.82666,27.55862
2017-07-26,3.24784,3.66796,2.99716,4.36052,2.19312,2.64714,1.2999,1.95261,3.65246,6.76902,5.61285,2.02103,2.99825,2.4151,2.1655,1.37684,1.42702,1.81185,27.50851
2017-07-27,3.21966,3.67254,2.95794,4.33347,2.16342,2.62575,1.27499,1.93335,3.62492,6.73745,5.80078,1.98159,2.96276,2.37004,2.13496,1.35346,1.4021,1.77204,29.12855
2017-07-28,3.2603,3.70522,2.99239,4.39656,2.17863,2.65895,1.28268,1.95003,3.64401,6.75202,5.77764,2.01951,2.96736,2.38732,2.1385,1.3845,1.42819,1.82469,29.59032
2017-07-31,3.24237,3.67455,2.97646,4.47813,2.17196,2.63007,1.2293,1.9422,3.66363,6.72624,5.69628,1.99598,2.96895,2.36556,2.13126,1.51501,1.42279,1.81934,29.77069
2017-08-01,3.27087,3.70922,2.99025,4.492,2.17569,2.61918,1.23346,1.95644,3.68507,6.70313,5.61217,2.01035,2.98371,2.36099,2.15983,1.52407,1.42657,1.8251,32.16331
2017-08-02,3.2401,3.69045,2.96727,4.51423,2.13534,2.62682,1.22836,1.96869,3.69941,6.65358,5.6147,1.9761,2.96098,2.37908,2.1282,1.51514,1.43776,1.84574,30.70019
2017-08-03,3.22497,3.66233,2.99535,4.54158,2.15595,2.59227,1.22904,2.0137,3.73846,6.55775,5.6867,2.00671,2.97437,2.40261,2.15302,1.52645,1.45054,1.85374,28.14338
2017-08-04,3.21359,3.65294,2.93415,4.5516,2.12834,2.57359,1.21639,1.99666,3.75271,6.48107,5.68389,1.98603,2.94224,2.40344,2.11558,1.50201,1.43949,1.83159,28.44906
2017-08-07,3.21233,3.64304,2.93768,4.5552,2.13212,2.57964,1.22148,1.97233,3.76722,6.46179,5.72589,2.00405,2.95795,2.41819,2.06935,1.50709,1.4449,1.82686,27.78707
2017-08-08,3.18649,3.62056,2.908,4.47609,2.08888,2.56405,1.20025,1.95279,3.72943,6.26348,5.69087,1.97499,2.89135,2.39273,2.03379,1.49248,1.41772,1.78718,28.43349
2017-08-09,3.25593,3.6934,2.941,4.5329,2.15767,2.63382,1.23584,2.01879,3.76849,6.28336,5.75208,1.99721,2.91487,2.46407,2.10431,1.54407,1.47652,1.83888,29.58232
2017-08-10,3.31492,3.76081,2.99831,4.6071,2.21537,2.73902,1.25257,2.09825,3.82934,6.35466,5.78621,2.03988,2.92204,2.53813,2.17283,1.59721,1.52258,1.88508,30.01044
2017-08-11,3.33804,3.76457,3.03074,4.5155,2.2565,2.74427,1.29088,2.07859,3.83275,6.42735,5.83207,2.06475,2.95031,2.54112,2.18242,1.60976,1.53734,1.88283,29.90642
2017-08-14,3.27583,3.70046,2.97171,4.26149,2.2322,2.68637,1.25747,2.02604,3.79704,6.32352,5.77146,2.00817,2.89782,2.48827,2.16159,1.5613,1.49758,1.85301,30.06854
2017-08-15,3.24421,3.66171,2.94105,4.17126,2.17735,2.62915,1.22476,1.98334,3.75404,6.32725,5.66424,1.95424,2.84682,2.43776,2.12457,1.53463,1.46237,1.79487,30.69249
2017-08-16,3.25762,3.65219,2.94972,4.14181,2.20262,2.64369,1.22992,1.99435,3.78491,6.34074,5.32391,1.97722,2.89119,2.44781,2.13229,1.55724,1.4779,1.79335,30.28073
2017-08-17,3.28518,3.70271,2.98565,4.24468,2.23072,2.71592,1.26198,2.04073,3.77116,6.42497,5.38027,2.01093,2.9277,2.49054,2.16926,1.60169,1.5018,1.85283,30.43652
2017-08-18,3.27192,3.68893,3.00619,4.18302,2.22276,2.70329,1.26672,2.03103,3.78479,6.39371,5.41689,2.01142,2.92437,2.47163,2.17952,1.59757,1.49492,1.8373,30.25632
2017-08-21,3.27483,3.68802,3.0,4.20389,2.22707,2.71992,1.27151,2.03251,3.78663,6.40467,5.39277,2.01246,2.92894,2.47164,2.18469,1.60581,1.49408,1.83995,30.06592
2017-08-22,3.24741,3.66952,2.98578,4.17261,2.20049,2.68744,1.24346,2.01628,3.76062,6.37555,5.32005,1.98624,2.86572,2.44753,2.1705,1.58339,1.44869,1.82449,30.62541
2017-08-23,3.28925,3.70257,3.02107,4.16137,2.24954,2.67592,1.26164,2.04007,3.80879,6.4196,5.26514,2.02581,2.89553,2.48034,2.2454,1.60915,1.4644,1.84862,31.76659
2017-08-24,3.22877,3.64025,2.98414,4.1168,2.21151,2.63884,1.24774,1.99168,3.77642,6.35925,5.27185,1.99389,2.84755,2.43101,2.23063,1.55667,1.41752,1.82394,30.21416
2017-08-25,3.2212,3.61525,2.998,4.03941,2.24486,2.63867,1.22763,1.99915,3.75568,6.33482,5.27977,2.01783,2.8485,2.41391,2.23065,1.545,1.41171,1.82709,29.52181
2017-08-28,3.24865,3.6492,2.99569,4.0427,2.22461,2.65756,1.2354,1.99663,3.7772,6.36374,5.22371,2.16108,2.86943,2.41889,2.2727,1.5487,1.42155,1.83231,31.3096
2017-08-29,3.25233,3.66657,3.00096,4.03561,2.24805,2.67649,1.24581,2.01256,3.77769,6.4185,5.23955,2.23257,2.89416,2.42164,2.26402,1.5531,1.42973,1.83297,31.90342
